filename,pitch_mean,pitch_min,pitch_max,pitch_depth,energy,speaking_rate,gender,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
2412-153948-0011_1.flac,1200.9153,152.37135,3991.872,3839.5007,9.556964,8.927597950244035,male,-328.17722,89.38927,-15.676418,20.394497,-7.3908653,11.966963,-9.179808,1.0634135,8.837664,4.9257846,0.16574547,-0.022100104,5.508257
2412-153948-0012_1.flac,1441.7231,155.02335,3991.9924,3836.969,6.802644,8.103727714748784,female,-312.4141,94.776634,-35.901337,38.308784,-18.070393,6.812631,-10.471257,2.4154046,12.106338,4.1222277,0.03306975,3.5483706,2.1929853
2412-153948-0013_1.flac,1510.4038,154.23132,3994.8333,3840.602,8.890851,8.196721311475411,female,-321.75327,88.314896,-22.426111,35.736107,-14.05134,8.826761,-5.4166284,3.4864678,8.941839,4.168998,1.4495198,-1.2438651,5.565684
2412-153948-0014_1.flac,1289.1088,153.63875,3994.91,3841.2712,9.339272,8.552292632663576,female,-332.28375,87.44194,-16.489801,29.22521,-11.698503,6.960171,-10.742575,1.2356476,10.775442,3.429187,1.1639076,3.2228093,5.564512
2412-153948-0015_1.flac,1665.633,153.31697,3993.628,3840.311,4.1291265,8.080808080808081,female,-331.8057,78.0338,-25.453655,37.07356,-12.284101,3.377236,-4.350935,3.5060582,7.44786,4.518656,3.0713978,-0.971004,4.0303063
2412-153954-0000_1.flac,1690.9146,155.47517,3992.584,3837.109,10.54908,9.581442259203229,female,-335.71265,65.193924,-36.568523,35.120163,-27.695705,-9.785355,-23.287567,-6.3267117,2.2389271,-8.481854,-4.9072404,-4.6062794,-0.9533548
2412-153954-0001_1.flac,1606.2643,153.0666,3992.6895,3839.6228,11.818799,10.051282051282051,female,-342.9024,77.95328,-37.19766,29.405514,-30.008017,-6.6992784,-17.974232,-10.490432,-0.8340845,-9.411253,-5.704484,-8.104523,-3.3501904
2412-153954-0002_1.flac,1894.9459,156.30339,3989.0188,3832.7153,5.0738087,9.617755856966708,female,-340.11865,66.26826,-40.02259,45.824875,-30.03846,-7.871758,-24.56745,-6.3392677,-3.9307778,-8.068518,-1.2584629,-7.198214,0.6381801
2412-153954-0003_1.flac,1659.2258,152.50938,3993.492,3840.9827,10.6621685,9.69325153374233,male,-328.97064,74.16764,-47.93276,23.599272,-29.923786,-4.816751,-22.949512,-13.810078,-0.4969784,-7.5672574,-9.859808,-8.939904,-2.068019
2412-153954-0004_1.flac,1701.9221,152.68652,3994.9866,3842.3,11.269177,8.837656099903938,female,-353.84207,56.245094,-31.31658,30.18142,-25.217463,-5.0461555,-21.897446,-9.718886,-1.5772913,-6.0818405,-4.609561,-5.1361356,-1.3652875
2412-153954-0005_1.flac,1934.1978,155.93097,3993.4392,3837.5083,4.463131,8.554319931565441,female,-397.4477,47.446663,-21.492203,43.29201,-25.339163,-15.232609,-25.969353,-5.510532,-5.621908,-11.857633,-3.7927015,-5.4413443,-0.30026987
2412-153954-0006_1.flac,1522.5258,152.4158,3994.1436,3841.7278,10.902813,8.904109589041095,male,-357.53824,67.726204,-33.628128,27.935308,-22.706985,-10.581154,-24.210209,-7.72539,-2.3080373,-10.035582,-4.5088387,-6.3836083,-2.6107402
2412-153954-0007_1.flac,1633.1321,152.40941,3992.4116,3840.0022,7.349818,8.77817319098458,female,-383.4765,62.891136,-28.411865,41.079998,-27.329191,-10.980509,-21.636625,-3.7968788,-1.4372505,-8.143129,-3.2452402,-5.639815,0.5632445
2412-153954-0008_1.flac,1566.9209,174.25764,3974.4448,3800.1873,2.7067728,8.043875685557587,male,-387.22794,57.3364,-27.793043,22.1367,-18.29227,-8.896033,-17.059933,-9.995238,-0.56064004,-7.863947,-6.129291,-5.904207,0.69670874
2412-153954-0009_1.flac,1579.1106,156.09563,3991.8882,3835.7925,12.82412,9.692898272552783,female,-334.7217,61.621998,-30.304104,31.841654,-24.514513,-10.68812,-22.670052,-5.748116,-0.3072814,-8.703086,-6.464575,-3.9195037,-2.5467014
2412-153954-0010_1.flac,1853.1997,155.0345,3993.7927,3838.7583,7.5741396,9.319899244332493,female,-356.06464,58.49617,-31.875721,47.99612,-32.91475,-13.259994,-21.893303,-7.997175,-2.8618498,-12.79684,-2.26114,-9.24821,-1.517423
2412-153954-0011_1.flac,1831.0853,154.34644,3993.305,3838.9585,5.8152466,8.087615838247684,male,-369.5622,51.16779,-35.897144,35.83068,-17.558834,-11.738669,-18.728779,-3.4970303,1.6667469,-6.8526783,-3.3200598,-4.5967813,-2.0885532
2412-153954-0012_1.flac,1733.2063,154.07408,3992.9587,3838.8848,7.876895,8.497536945812808,male,-355.22614,60.490868,-32.80203,35.777145,-29.860416,-3.666412,-25.617384,-1.5604224,-0.7329816,-10.150929,-4.7927847,-5.5417,-4.0897894
2412-153954-0013_1.flac,1729.6893,162.78658,3995.4033,3832.6167,3.0326114,9.195402298850574,male,-396.20004,56.494358,-25.484295,30.64477,-22.178173,-8.453875,-19.430424,-6.0974627,-2.348116,-4.964012,-6.1653337,-5.33185,-0.31756786
2412-153954-0014_1.flac,1764.4675,154.20901,3996.0452,3841.8362,15.149485,8.629009367016748,male,-363.27444,60.537724,-33.24792,35.42787,-27.814098,-14.501878,-19.89055,-5.379505,-1.0587592,-9.397751,-5.4235225,-6.5116615,-3.3443544
2412-153954-0015_1.flac,1762.4395,153.97302,3995.5037,3841.5308,10.154135,8.516242317822652,female,-369.54935,62.2544,-28.011257,36.332256,-29.117182,-8.202079,-22.15332,-9.687895,-2.77929,-7.8352146,-2.874465,-6.30544,-3.036163
2412-153954-0016_1.flac,1672.6875,153.22868,3994.8843,3841.6555,9.143718,9.241706161137442,male,-334.95325,56.638027,-38.48202,20.272642,-26.579653,-8.870121,-25.890759,-3.4038932,3.1721358,-9.37336,-8.753804,-7.0747533,-2.9084115
2412-153954-0017_1.flac,1576.1958,155.87157,3990.203,3834.3313,7.2105856,8.869814020028612,female,-358.823,66.611984,-28.258541,20.960274,-24.006287,-2.204719,-22.095781,-8.895171,2.2262692,-4.5186925,-4.3736806,-6.1015167,-3.4381082
2412-153954-0018_1.flac,1730.3813,156.44855,3994.753,3838.3044,11.368407,8.343659644774887,male,-354.41586,65.24187,-26.133846,22.490269,-30.00328,-3.9709756,-24.702951,-7.730397,2.27151,-10.535486,-2.921645,-4.1637335,-6.3328047
2412-153954-0019_1.flac,1849.9622,152.60591,3994.8645,3842.2585,8.412139,9.752839011356045,male,-341.68213,63.92927,-40.748856,35.136776,-35.127068,-13.281225,-24.137272,0.50212127,-3.6084425,-6.89486,-2.8227398,-8.377459,-2.0889015
2412-153954-0020_1.flac,1910.794,153.66261,3994.7634,3841.1008,6.8829203,9.655172413793103,male,-351.3998,46.902695,-31.706272,39.34679,-31.844383,-14.693192,-29.243748,-4.100092,-7.3120317,-10.9806385,-1.2170894,-9.728697,-3.4011977
2412-153954-0021_1.flac,1756.0029,161.20609,3994.727,3833.521,5.117733,8.34697217675941,male,-373.6159,52.78671,-22.962852,32.70351,-27.543629,-5.5455713,-26.954018,-2.973492,-1.529094,-7.7567906,-3.0215905,-5.8541675,-0.66467476
2412-153954-0022_1.flac,1901.8193,152.60573,3994.5916,3841.9858,3.0521915,8.192090395480227,male,-399.6038,35.95971,-22.440535,30.545673,-15.184563,-12.38862,-27.495714,-1.8944696,-4.3054175,-9.033107,-5.574359,-5.204735,-0.6358516
2412-153954-0023_1.flac,1913.9478,156.3034,3991.549,3835.2456,1.9039989,5.660377358490567,male,-427.5313,39.70207,-20.348408,22.84095,-22.858765,-3.7822654,-18.59275,0.16395777,0.6762603,-4.0085225,-1.2831857,-3.5479884,-4.458155
2412-153954-0024_1.flac,1807.181,155.00194,3990.9192,3835.9172,3.751696,8.353221957040573,male,-393.985,50.543438,-34.081203,37.89039,-23.39673,-14.676543,-23.740871,-4.2409406,0.47666487,-8.797145,-1.9671096,-6.8818965,-3.0645869
2428-83699-0000_1.flac,1557.5255,152.40987,3995.795,3843.385,12.806911,8.718526869597897,female,-327.51932,98.29875,-5.490224,34.48915,-2.9370058,-4.7817645,-0.4388115,-30.050594,-3.364137,-0.40446237,-12.06365,0.20645365,5.551801
2428-83699-0001_1.flac,1596.0205,152.55507,3977.0251,3824.47,1.3884176,5.314009661835749,female,-416.0932,63.240475,19.040808,27.508001,4.141016,-9.191287,-8.088088,-7.268631,2.8328226,-0.36966252,-9.728098,3.481609,3.5700762
2428-83699-0002_1.flac,1561.6703,152.60341,3985.1782,3832.5747,4.455838,8.215962441314554,female,-329.34418,102.84167,-12.706663,44.883564,-3.8451679,-8.469695,1.7163742,-33.472958,-0.17015389,-4.955079,-13.253894,0.15985096,4.6615148
2428-83699-0003_1.flac,1561.7096,152.4741,3995.7896,3843.3154,5.947393,8.300079808459698,female,-322.0569,99.33813,-11.646016,46.574566,0.40756568,-8.799725,0.3221012,-34.37635,-0.47374403,-2.9386044,-13.033938,-0.2078879,3.2809079
2428-83699-0004_1.flac,1405.8754,153.84102,3920.7917,3766.9507,2.0946658,6.914893617021277,female,-322.86066,108.552925,-4.456451,21.05956,-16.481586,-8.451305,5.948955,-31.576376,1.1919912,1.9429636,-11.045266,-0.91090155,5.024584
2428-83699-0005_1.flac,1656.5912,152.44112,3995.5955,3843.1543,8.931829,8.800880088008801,female,-310.3515,95.67644,-10.535865,43.889397,-3.7247987,-9.227028,3.5944242,-32.207924,-3.0897546,-2.2457438,-10.871729,-1.5576261,3.3104026
2428-83699-0006_1.flac,1712.4708,152.44716,3978.8025,3826.3552,9.083135,9.67032967032967,female,-294.08432,103.47005,-23.445372,44.72257,-3.4850118,-14.4740925,0.7178124,-34.937527,2.8246152,-4.81768,-14.686998,1.0803562,1.3902222
2428-83699-0007_1.flac,1673.4357,152.52933,3993.355,3840.8257,5.8802414,8.581436077057793,female,-311.56546,108.94802,-23.995592,42.59417,-4.2331176,-11.9040785,4.8408046,-34.95812,3.1545396,-1.4451026,-12.988288,-1.4711963,4.419429
2428-83699-0008_1.flac,1867.5687,152.40518,3995.7341,3843.3289,10.144702,9.152215799614643,female,-307.67557,87.787895,-12.302488,49.835686,-3.2534873,-10.095022,1.2550033,-31.388865,-0.70917094,-2.24674,-12.797906,-1.0525453,2.958141
2428-83699-0009_1.flac,1572.0253,153.3196,3979.8784,3826.5588,1.3487191,6.486486486486486,female,-391.7851,92.69834,1.4836231,41.06564,-3.0918767,-1.9853436,3.9209545,-23.442741,4.0828905,-2.9550173,-13.9569235,-3.1863332,6.255126
2428-83699-0010_1.flac,1642.5768,153.38315,3987.1367,3833.7537,2.5430057,7.371794871794871,female,-348.2436,96.13388,-11.161186,50.510254,2.3768635,-5.9455624,-3.7939079,-25.190557,6.2919235,-3.6442394,-11.538246,-0.5193684,3.8268788
2428-83699-0011_1.flac,1723.7496,153.3897,3952.0017,3798.612,2.8653796,8.932038834951456,female,-353.6877,111.149994,-10.43851,52.178474,-11.487555,-12.517413,9.23883,-32.22232,3.5366685,-4.3923087,-11.288178,2.834705,2.7921743
2428-83699-0012_1.flac,1626.1273,152.52892,3994.879,3842.35,7.807529,8.984615384615385,female,-311.504,91.04356,-11.551188,36.287193,-11.729908,-0.23510154,4.866038,-28.964613,-3.2602258,-3.691811,-11.168311,0.23303728,-2.8005104
2428-83699-0013_1.flac,1845.7869,152.43369,3984.6587,3832.225,3.636409,9.118541033434651,female,-308.94052,83.8247,-12.323316,41.16138,-10.64364,-5.4617596,7.877824,-29.853907,1.5309167,-1.5812439,-10.418808,-0.63263947,-3.4075522
2428-83699-0014_1.flac,1505.0994,153.89381,3982.656,3828.7622,2.121842,5.869074492099323,female,-409.9235,88.87746,5.1160707,34.50566,-4.0931726,-0.71621287,7.6639423,-18.081085,-1.9680444,-3.3184347,-8.087723,1.4059757,2.6122932
2428-83699-0015_1.flac,1788.7152,153.15074,3974.071,3820.9204,2.1310012,8.200455580865604,female,-360.8903,86.16437,-5.5617504,42.277294,13.551723,-1.9051456,0.07784622,-27.93422,-2.6395466,-3.7240007,-14.663637,0.35885236,-0.25662193
2428-83699-0016_1.flac,1688.877,152.65657,3995.4856,3842.829,8.1399,8.338226658837346,female,-340.29208,93.124535,-11.999042,36.438705,-9.023986,-6.7084465,6.644046,-28.251133,0.96354854,-1.183033,-10.469687,0.9909325,0.5124361
2428-83699-0017_1.flac,1735.9097,152.39091,3994.7805,3842.3896,13.601372,9.18328942416259,female,-318.3828,99.56161,-18.327482,43.57272,-6.060953,-7.365449,4.7532864,-28.062105,0.96845424,-2.1028666,-13.4236965,0.7899336,0.0757023
2428-83699-0018_1.flac,1614.6809,152.45235,3993.3652,3840.9128,14.700632,8.8532589752527,female,-339.0319,102.57339,-14.356602,35.74843,-12.924478,-2.5671217,12.441143,-26.713121,0.028695904,-0.14144999,-9.934788,1.2424101,-1.0050689
2428-83699-0019_1.flac,1674.0387,152.42015,3994.056,3841.6357,5.8361273,7.3319755600814664,female,-343.41306,89.76065,-11.87713,35.38637,-3.6515346,-2.9563491,6.110738,-26.328894,-0.68063396,0.10788261,-9.014015,0.3235825,1.3710324
2428-83699-0020_1.flac,1593.9137,152.476,3994.469,3841.993,5.242114,8.1799591002045,female,-330.4038,103.39344,-19.111431,42.491314,-2.8575163,-5.9808135,0.98013157,-31.484203,2.5738227,-2.8224018,-13.423908,0.75359803,-1.2430325
2428-83699-0021_1.flac,1674.1235,152.39441,3984.9502,3832.5557,2.953545,8.170515097690942,female,-343.7294,94.33667,-12.73765,44.667187,-5.461108,-4.162839,5.1172576,-26.07224,-0.56504667,-1.1539356,-10.326822,1.725526,-1.0052282
2428-83699-0022_1.flac,1792.0386,153.14381,3974.8413,3821.6975,2.3012674,7.594936708860759,female,-363.51624,81.6912,-16.998873,40.847538,-8.074343,-3.8873842,1.4560312,-26.169445,7.3498116,-3.2461424,-7.1770005,1.909565,-2.177907
2428-83699-0023_1.flac,1812.65,153.0233,3986.1814,3833.1582,2.519091,7.3076923076923075,female,-357.8367,82.72533,-23.718924,40.136173,-2.5602367,-1.5966607,3.0114977,-19.257442,5.4039426,1.0986246,-8.806589,-0.4645822,-0.80050856
2428-83699-0024_1.flac,1732.7731,152.48587,3995.1777,3842.692,4.65464,7.0588235294117645,female,-377.20425,81.64759,-11.350617,30.750687,0.43018404,-3.82442,4.3430657,-20.481953,-0.4374953,0.17804477,-9.309042,3.0270853,-0.2687713
2428-83699-0025_1.flac,1777.4276,152.96419,3996.0154,3843.0513,9.366774,8.744534665833854,female,-315.946,92.133575,-17.937761,42.99881,-1.2734627,-13.830632,5.379566,-23.860516,-3.2272673,-2.3929589,-8.967439,1.9043219,0.4957411
2428-83699-0026_1.flac,1907.661,152.737,3990.3853,3837.6482,3.7714133,6.050955414012739,female,-401.77032,60.58686,2.4474666,43.983143,-4.9325757,-2.8778348,10.744283,-18.14755,-0.40962413,-4.5702415,-6.9819546,1.8012007,-2.5938914
2428-83699-0027_1.flac,1752.246,152.65004,3990.1802,3837.53,6.741105,8.25780463242699,female,-344.0295,75.77203,-13.285422,44.622658,-1.0502622,-7.2668924,6.754036,-25.794619,-2.3826845,-9.290978,-7.1845846,0.14079025,-4.6959043
2428-83699-0028_1.flac,1533.7449,152.69772,3984.0356,3831.338,4.544057,7.5,female,-359.19003,94.37174,-21.244566,32.79257,-0.8258863,-3.751437,3.2346745,-28.340656,-1.3030003,-2.3682013,-4.5346193,-0.58934367,0.8067325
2428-83699-0029_1.flac,1594.9204,152.7609,3995.274,3842.513,6.9478135,8.260524225575853,female,-336.63416,97.75509,-20.60685,39.561203,-5.2186174,-8.267814,8.3926735,-28.916958,-1.530649,-1.4299446,-10.729637,-1.7791033,0.99062854
2428-83699-0030_1.flac,1614.3994,153.42722,3989.2878,3835.8606,4.118069,8.551724137931034,female,-347.87198,92.567566,-12.149774,36.123455,-9.528147,-5.4756727,9.950794,-26.321604,-1.2385514,-1.5490435,-6.792488,-0.9689599,0.29814503
2428-83699-0031_1.flac,1644.6241,152.59932,3985.4353,3832.836,5.3765893,8.761329305135952,female,-314.05905,86.00514,-21.231747,32.848892,0.9665053,-8.7078085,-2.4962058,-24.1758,2.1176074,-3.0037236,-11.763134,1.2924857,-0.84688246
2428-83699-0032_1.flac,1815.4072,152.5954,3985.5435,3832.948,4.670416,9.448818897637796,female,-306.48483,81.85858,-16.240343,41.581974,-6.3598585,-8.096394,3.5269997,-33.277958,-1.8882583,-6.197655,-6.6360817,0.46456796,-1.9128796
2428-83699-0033_1.flac,1844.1393,152.46016,3992.3625,3839.9023,4.697449,9.183673469387756,female,-333.62546,94.63158,-17.231327,33.34545,-7.1023107,-0.35302687,5.1098747,-31.36721,-0.92789364,-7.6218023,-10.18037,-0.41672376,2.236274
2428-83699-0034_1.flac,1697.5543,152.55087,3994.566,3842.0151,8.200201,8.743842364532021,female,-340.83157,92.55724,-12.80611,42.29466,-5.4046106,-3.409619,5.0950155,-26.75681,0.91506016,-6.854527,-9.54083,-3.5758462,0.1456513
2428-83699-0035_1.flac,1509.2539,152.52922,3978.0225,3825.4932,2.6857963,7.339449541284403,female,-394.88644,79.54777,-6.20259,32.877014,-3.4700665,-3.8056095,5.897132,-16.575377,-0.5765212,-3.990709,-4.9501166,1.2440387,3.2562864
2428-83699-0036_1.flac,1633.2224,153.51886,3977.0889,3823.57,4.752986,8.260869565217392,female,-330.56174,94.52695,-18.455227,35.2139,-5.008563,-1.6032205,10.257699,-30.173279,-1.9371248,-4.5381827,-8.277253,-1.0417737,-0.4907206
2428-83699-0037_1.flac,1830.0902,152.35558,3994.6924,3842.337,5.653154,7.036747458952307,female,-368.64798,76.25255,-5.0524874,41.78741,-0.4344406,-0.69983107,3.6072352,-19.929161,-1.1347407,-4.368323,-6.300995,-1.8871903,0.66986156
2428-83699-0038_1.flac,1683.8506,153.13554,3957.8528,3804.7173,3.2886913,7.490636704119851,female,-347.86978,85.3587,-15.963803,36.976616,-6.9073706,-12.189263,2.1400676,-22.160883,-2.22214,-7.694161,-9.402217,-1.6250185,-2.5727224
2428-83699-0039_1.flac,1767.926,152.98845,3992.7104,3839.722,2.7811117,8.585858585858587,female,-333.74872,90.03568,-13.956295,35.788704,-14.029436,-9.392787,9.441432,-28.336777,2.8016012,1.9442909,-9.643804,-1.0081528,-0.4028002
2428-83699-0040_1.flac,1606.2334,152.40707,3992.2192,3839.8123,9.457019,9.201277955271566,female,-319.14362,105.87637,-25.879532,32.104267,-9.891071,-4.7850833,7.471735,-31.74206,0.55874294,-1.8642687,-8.947866,-2.2726262,0.16478686
2428-83699-0041_1.flac,1458.0972,152.66603,3992.3218,3839.6558,2.4378464,8.212560386473431,female,-329.61456,93.23945,-14.087845,24.321913,0.46734807,-2.0859797,0.5872302,-27.307732,-0.084145695,-9.598023,-8.457915,-1.5490289,-1.4030244
2428-83699-0042_1.flac,1555.0586,152.46051,3994.354,3841.8936,7.765553,9.17573872472784,female,-323.43625,92.3536,-21.039606,34.341667,-7.780979,-7.224605,3.4499378,-28.364292,1.1128486,-5.0114007,-8.239581,-2.681126,-0.74940515
2428-83705-0000_1.flac,1279.8151,153.39957,3994.231,3840.8313,5.02505,7.853403141361257,female,-333.81555,103.49712,-8.795922,18.343355,-3.5999646,8.06826,3.7085474,-30.050838,-8.947301,-13.80002,-3.9068048,-4.6555448,-0.17394942
2428-83705-0001_1.flac,1403.3986,152.62671,3995.882,3843.2554,9.956398,9.642074506939371,female,-306.54248,115.5872,-26.072475,39.970448,-11.718627,-1.7959287,8.887558,-33.967045,-6.306237,-9.043179,-4.827979,-1.4794896,-2.650062
2428-83705-0002_1.flac,1452.8885,152.42621,3995.6694,3843.2432,24.013557,9.05775075987842,female,-314.9771,120.38291,-25.689323,39.3543,-10.000006,-6.0514603,4.9325933,-34.50908,-4.297533,-11.274608,-5.2411075,-1.1860937,-0.6568818
2428-83705-0003_1.flac,995.66797,153.24854,3991.0806,3837.832,2.5015802,6.0606060606060606,female,-385.3756,98.73226,4.792057,16.794815,-15.724056,4.2776694,4.630623,-25.025442,-7.516222,-14.241701,-5.0325785,-2.775088,-2.0706038
2428-83705-0004_1.flac,1349.462,152.88416,3990.4324,3837.5483,9.555698,9.103078982597054,female,-327.3863,102.430786,-11.570882,31.044353,-12.486318,5.631958,2.0875885,-31.864182,-5.337397,-12.640862,-3.3646429,-3.271257,0.3329375
2428-83705-0005_1.flac,1154.3179,152.41122,3991.3682,3838.957,5.8110533,7.50293083235639,female,-349.65903,107.31785,-16.674149,31.828037,2.5618362,-0.39469978,-0.81929284,-30.83693,-7.783176,-12.632965,-6.4305053,-2.6005633,0.14900239
2428-83705-0006_1.flac,1525.701,152.99779,3992.6975,3839.6997,5.8623548,8.731241473396999,female,-309.7912,97.6557,-20.738575,36.602802,-3.8599117,3.203607,-1.7564566,-32.338413,-3.1086369,-12.767137,-3.696994,-2.8824492,-0.43770358
2428-83705-0007_1.flac,1448.2847,153.65007,3993.1443,3839.4941,6.021657,7.807807807807808,female,-311.51233,83.35152,-8.478404,34.45259,-4.5563436,-0.6623176,-1.7701659,-31.529432,-10.555166,-17.200953,-6.321425,-2.4680595,-1.1899577
2428-83705-0008_1.flac,1314.8584,152.7508,3993.2974,3840.5466,3.668493,5.809128630705394,female,-378.28568,74.1033,0.8125676,19.879097,-6.8297796,5.231189,-2.1154962,-16.868803,-2.4291506,-10.88076,-4.214407,-4.483401,1.1185614
2428-83705-0009_1.flac,1384.8093,153.17384,3990.4314,3837.2576,2.9395652,6.60377358490566,female,-352.3171,105.66143,-30.289585,24.700676,-7.834735,4.7365546,-0.008622045,-27.733433,0.69354385,-12.248217,-4.762233,0.11537976,-0.8523781
2428-83705-0010_1.flac,1299.3018,153.17867,3990.4219,3837.2432,3.8014402,7.984790874524715,female,-322.51395,115.456535,-24.80543,16.430622,-11.903177,7.172923,2.9075356,-35.05608,-5.538348,-9.75198,-2.1995034,-1.2154958,-2.792205
2428-83705-0011_1.flac,1507.4015,152.3455,3991.459,3839.1135,9.473013,8.667211774325429,female,-303.53348,101.22526,-13.586686,25.512236,-14.009532,7.0873604,-0.116415344,-32.29875,-5.994381,-10.523141,-4.1701517,-3.2730808,1.1004671
2428-83705-0012_1.flac,1415.9772,152.6403,3994.9602,3842.3198,14.19825,9.223847019122609,female,-288.87692,107.61516,-34.16813,32.002563,-5.35603,-2.7932558,0.56528085,-34.244873,-5.738806,-8.233569,-4.8373733,-1.5532202,-0.03941655
2428-83705-0013_1.flac,1668.1464,152.56339,3995.6028,3843.0393,5.4875746,8.47107438016529,female,-348.59378,84.90209,-23.042547,37.151844,-0.3813845,-0.81859195,-6.6337748,-27.123438,-2.7390618,-12.733561,-4.442441,-1.8782399,2.3999937
2428-83705-0014_1.flac,1555.7181,153.01791,3992.5542,3839.5364,5.972582,8.872901678657074,female,-324.16507,93.08242,-30.750582,36.77569,-6.6041856,-3.558644,1.8232281,-30.862677,-4.5012283,-9.796817,-2.6070786,0.43430474,2.3142548
2428-83705-0015_1.flac,1605.5712,152.67567,3994.9302,3842.2544,15.290495,9.558488848429677,female,-317.78992,100.46213,-30.78517,39.773064,-2.5059395,-6.00497,-0.3739703,-33.986088,-6.2801924,-10.964833,-6.483058,0.2692534,1.0588098
2428-83705-0016_1.flac,1476.6967,152.53793,3991.9402,3839.4023,4.8873982,7.692307692307692,female,-336.94427,106.62407,-30.391144,25.930496,-13.857026,3.6601038,7.335567,-35.71116,-8.44048,-9.51251,-1.5208584,-0.6275544,2.5307813
2428-83705-0017_1.flac,1701.0248,152.46465,3994.37,3841.9055,7.8756323,8.41683366733467,female,-305.92615,88.14133,-26.351192,36.1289,-12.638462,2.5327656,1.3469543,-34.4104,-2.1632314,-10.637441,-7.0431666,1.0035424,0.32026464
2428-83705-0018_1.flac,1350.64,152.48944,3993.4065,3840.917,8.974661,8.156329651656755,female,-327.6656,102.45251,-27.205996,32.73344,-3.5818853,2.0595996,2.7982304,-34.65696,-7.808883,-7.3722653,-5.2824526,-0.6818192,0.35486892
2428-83705-0019_1.flac,1723.8207,152.35486,3996.0288,3843.6738,6.007662,8.275862068965518,female,-340.26666,87.81605,-23.982765,37.01018,-2.5155976,0.63697296,-3.3985856,-27.866346,-0.8509626,-11.208854,-3.5315785,-0.47819576,3.6947951
2428-83705-0020_1.flac,1588.1383,152.41417,3992.0415,3839.6274,8.214421,7.782805429864253,female,-316.56042,92.182106,-24.618916,37.69339,-5.756523,-0.6194022,-0.72827286,-33.709785,-4.8915725,-11.887917,-5.9154644,-0.91301334,1.6851321
2428-83705-0021_1.flac,1496.0702,154.26018,3994.953,3840.6926,5.217695,7.741935483870968,female,-342.10736,89.142456,-28.743711,32.35438,-4.8570223,5.582632,0.73479456,-27.937044,-3.4360013,-10.414377,-0.17414244,-2.3209577,0.03705599
2428-83705-0022_1.flac,1502.2744,153.5365,3993.9915,3840.455,6.6659393,7.601809954751131,female,-348.75677,92.83057,-24.011488,37.13147,-1.5865111,1.3823603,-1.8079646,-27.53768,-3.1461096,-10.742141,-4.6112833,-0.04882537,2.3835008
2428-83705-0023_1.flac,1484.0657,153.22493,3996.0764,3842.8516,5.769446,8.322496749024706,female,-315.4822,88.91964,-23.941446,35.340622,-8.476106,2.6419616,1.5094743,-32.736584,-7.4604836,-12.137641,-3.9647517,-4.8679924,-2.6912594
2428-83705-0024_1.flac,1541.1003,152.54366,3991.1707,3838.627,8.249875,10.323886639676113,female,-285.36035,108.99205,-35.66351,31.590437,-11.672958,2.9012227,-1.943281,-39.90916,-7.201844,-12.987763,-4.231417,-5.859851,-0.14271669
2428-83705-0025_1.flac,1345.8008,152.92126,3993.9736,3841.0522,13.030219,8.024377856780092,female,-335.2898,105.85384,-21.52673,33.30442,-15.895027,0.6716909,3.1186917,-32.78437,-4.6177554,-11.075453,-2.79063,-1.0423168,0.101916574
2428-83705-0026_1.flac,1399.6409,152.5797,3994.3174,3841.7378,13.795403,8.623223909848114,female,-318.7399,104.1822,-20.959743,40.15797,-4.813055,-0.9985612,-0.22255991,-31.860836,-2.3829582,-10.633771,-3.888942,-0.02215392,2.0187104
2428-83705-0027_1.flac,1819.6644,153.80582,3994.096,3840.29,3.0370777,6.4655172413793105,female,-357.68076,67.127495,-13.821547,34.103386,4.882912,4.156973,-10.812,-25.264734,-3.4501266,-10.628446,-6.711197,-2.095405,6.3192854
2428-83705-0028_1.flac,1613.0398,152.51176,3994.0745,3841.5627,10.310138,8.0,female,-350.18555,85.63895,-10.080501,33.333755,-3.6960676,6.5403976,-2.625936,-29.26549,-8.864212,-12.932876,-4.60919,-2.9275107,2.7800698
2428-83705-0029_1.flac,1508.0513,152.65167,3994.9026,3842.251,8.160385,9.09090909090909,female,-338.89893,95.44451,-22.58617,30.663782,-2.1346827,2.5960636,-3.1209383,-31.537075,-6.56046,-13.680013,-3.0973284,-2.1410196,3.614477
2428-83705-0030_1.flac,1622.5806,152.47446,3995.5325,3843.058,12.638804,8.686210640608033,female,-314.63867,93.57926,-20.884796,42.349102,-6.0503216,-2.9243293,-3.2030714,-35.428635,-6.5257053,-14.194555,-3.720004,-1.829276,0.44791037
2428-83705-0031_1.flac,1741.4753,155.25137,3995.36,3840.1086,2.5632474,8.133086876155268,female,-367.49088,65.86548,-3.7117627,40.423504,3.191491,2.1907754,-4.5235934,-25.03663,-7.865636,-11.703688,-4.69035,-2.8039994,4.007319
2428-83705-0032_1.flac,1573.7734,152.6436,3995.4983,3842.8547,8.899025,7.6923076923076925,female,-345.57242,92.60598,-23.419956,36.513462,-10.08107,3.5204315,-0.65403163,-28.993633,-0.9257785,-11.898239,-1.9203354,-1.0474794,3.991099
