filename,pitch_mean,pitch_min,pitch_max,pitch_depth,energy,speaking_rate,gender,age,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,simulated_hr
1993-147149-0020_1.flac,1755.3193,152.39046,3995.605,3843.2146,4.916483,6.5371024734982335,female,young,-456.98505,59.436535,6.575936,39.864243,-5.9894633,-0.825586,2.2993407,-5.914717,1.1741211,-2.138979,-5.634104,-7.384599,-4.7328587,-44.774593,-32.387226,-25.29749,-37.280235,-41.247253,-39.047062,-44.70704,-44.901264,-45.013535,-48.104218,80.88352208625969
1993-147149-0021_1.flac,1888.6614,152.87027,3994.6165,3841.746,2.6591902,5.910390848427073,female,young,-457.77393,52.055588,7.729273,48.36477,-7.8341146,-4.3737445,-0.7227289,-8.203612,-5.4131775,-4.2329354,-3.3002832,-9.03163,-2.1698017,-41.533237,-30.72541,-22.72184,-34.181507,-37.11165,-34.765278,-39.258087,-41.62982,-43.84699,-45.972355,83.52467483033956
1993-147149-0022_1.flac,2018.5204,152.66095,3995.6475,3842.9866,3.2426424,5.199516324062878,female,young,-481.2463,46.089825,8.698643,45.452084,-8.219089,-0.44557306,2.3956873,-2.7246041,-3.08949,-2.797914,-4.4440317,-7.242071,-3.59987,-39.277344,-29.245935,-22.26359,-34.280956,-37.904118,-35.46519,-40.230877,-41.97315,-42.86791,-44.39778,83.61260775921426
1993-147149-0023_1.flac,1838.013,152.53908,3995.1694,3842.6304,2.2160773,4.579439252336449,female,young,-489.03534,55.47359,14.799807,43.379734,-4.7153516,2.627393,2.8304956,-5.66016,1.9826618,-1.3589023,-3.0501,-5.57418,-2.7355335,-46.75851,-38.687668,-33.14982,-43.57701,-46.149235,-46.36127,-49.435955,-49.37135,-53.23312,-54.719963,84.83467810530809
1993-147149-0024_1.flac,1871.2223,152.74608,3995.4138,3842.6677,3.1078334,5.645851154833191,female,young,-453.04465,49.643177,13.529283,40.93318,-6.0956445,1.9834261,1.1885375,-2.7558894,0.9009573,-1.0613008,-5.53454,-7.2814913,-2.902746,-40.585896,-33.870228,-24.15566,-32.6716,-41.989277,-38.57954,-40.560802,-45.32485,-44.435818,-43.991787,81.1693787830403
1993-147149-0025_1.flac,1853.6637,152.8768,3995.4963,3842.6196,2.6145687,6.73924313115604,female,young,-434.25925,53.113937,-3.1305838,38.396206,-8.927658,-0.8810237,1.9552091,-3.634319,1.2241825,-1.4592245,-4.3920317,-5.568885,-4.159837,-37.89105,-32.003143,-22.748312,-29.396057,-37.51,-35.535538,-36.410713,-38.877056,-38.495922,-38.698593,81.85718676718818
1993-147149-0026_1.flac,1250.7231,153.08673,3978.855,3825.7683,0.29230538,2.217294900221729,female,young,-544.46796,71.52143,17.31543,46.553516,6.12635,2.4330816,7.9456153,-2.4929974,-2.1811643,2.9442904,-1.5223204,-4.297204,-1.8863865,-30.838541,-29.504005,-23.542961,-29.730152,-36.957382,-36.754204,-38.315933,-41.959976,-43.29508,-46.019573,81.61489634375398
1993-147149-0027_1.flac,1972.5708,153.40302,3995.551,3842.148,2.9257665,3.6686390532544384,female,young,-484.9452,43.554474,12.362504,47.069065,-3.1351895,0.08247543,1.5646769,-4.8371115,-2.158983,-2.3421066,-2.345337,-6.101276,-3.2778766,-37.835472,-29.117773,-21.90734,-31.183065,-36.322784,-34.911842,-37.27422,-40.190693,-42.861366,-43.638474,78.85133914927242
1993-147149-0028_1.flac,1842.0807,153.09177,3994.3862,3841.2944,1.6620392,2.5565388397246807,female,young,-482.98016,60.941357,7.7966514,44.884064,-6.1209393,2.175522,-1.9861162,-7.875816,-0.4148496,-1.425837,-2.4837205,-6.4243155,-2.7043324,-39.111725,-25.503418,-20.816528,-34.70968,-33.591797,-33.609478,-39.301464,-37.793907,-40.161312,-44.093414,83.02039114228164
1993-147149-0029_1.flac,1827.4199,153.1242,3995.2556,3842.1313,1.8444294,2.4003429061294472,female,young,-485.00177,59.712616,8.1016035,43.503357,-5.4535174,-2.5737984,-1.1680791,-5.4322357,-2.4210067,-1.7582278,-3.0319934,-5.7308373,-3.5064764,-36.400406,-27.710056,-19.503622,-28.561853,-33.788452,-32.53363,-33.91203,-35.657433,-38.986835,-40.738716,77.83617793941514
1993-147149-0030_1.flac,1785.3896,152.61261,3996.0525,3843.44,2.2159028,2.706185567010309,female,young,-505.31946,55.985424,7.2011094,44.52164,-1.124691,1.1163659,1.0389472,-1.8020631,1.747014,-0.97634095,-3.6091805,-4.043865,-1.5991837,-38.142975,-29.928276,-24.511946,-35.528,-37.92202,-36.72471,-40.765503,-42.1917,-43.799526,-45.167694,77.38683923120296
1993-147964-0000_1.flac,1772.1877,153.44702,3993.8867,3840.4397,13.312194,9.144893111638956,female,young,-277.9469,41.29456,12.288993,37.497627,-4.803692,-11.860719,-7.371654,-8.4569,-2.8304777,-2.5921113,-9.940268,-3.8575401,-3.6026514,-42.414772,-30.542795,-22.39852,-32.02283,-35.090595,-33.40735,-36.279343,-37.60955,-39.69196,-43.208733,91.87738007890974
1993-147964-0001_1.flac,1780.0817,153.30905,3992.6836,3839.3745,7.3704433,9.263157894736842,female,young,-279.1323,46.83139,10.5350485,39.03764,-6.8975635,-7.827151,-4.5128717,-12.039797,-3.5583284,-1.8526235,-8.113032,-6.4527674,-5.263736,-42.45119,-29.071344,-22.831793,-33.08311,-33.335392,-34.77932,-37.629208,-37.785122,-41.052982,-43.026104,83.43741235420313
1993-147964-0002_1.flac,1870.2092,153.44878,3995.417,3841.9683,11.859504,9.320695102685624,female,young,-255.84357,52.71701,-0.64780086,40.497528,-10.606651,-6.9697266,-5.1274095,-14.387333,-1.6720755,-5.07332,-7.8627853,-5.6032953,-4.8615375,-42.210278,-27.802917,-19.360346,-30.101961,-31.976646,-31.320217,-34.326237,-35.338375,-38.260365,-39.943962,85.06942808006883
1993-147964-0003_1.flac,1775.3989,153.52365,3993.9814,3840.4578,6.7680297,8.96478121664888,female,young,-265.39438,51.8965,1.5892977,29.897467,-8.055239,-5.862419,-6.0159607,-10.173613,-4.7720985,-0.5997142,-9.027,-4.328606,-2.8855472,-43.45057,-33.91795,-25.214338,-33.53126,-37.330776,-35.447227,-36.609955,-38.448185,-40.817245,-42.194363,85.93300293909097
1993-147964-0004_1.flac,1874.11,152.68736,3996.0771,3843.39,12.309484,10.136986301369864,female,young,-244.67346,57.630123,-7.45058,36.87403,-12.289739,-9.622034,-7.2471266,-12.452359,-0.7663529,-3.9983208,-9.102652,-3.8806584,-5.0618067,-41.92578,-28.029713,-20.957373,-31.483105,-31.701347,-31.051344,-33.966656,-33.203526,-35.87493,-38.268925,84.04312826858589
1993-147964-0005_1.flac,1852.659,152.60983,3994.6357,3842.026,16.123417,9.12981455064194,female,young,-266.8843,54.627125,3.393424,37.361763,-11.511557,-6.66682,-2.711038,-14.155871,-2.8445582,-1.9499454,-8.777407,-6.0755677,-4.4215198,-41.97261,-28.543776,-22.28077,-32.151844,-33.17604,-33.06773,-35.136364,-37.383347,-38.931675,-40.546974,90.32071085388708
1993-147964-0006_1.flac,1981.0326,155.33974,3995.4468,3840.107,5.6548514,9.510086455331413,female,young,-249.34961,53.69019,-19.218163,43.493515,-16.956078,-5.5206366,-1.8123835,-13.600245,1.3091686,-2.0490203,-4.4107084,-5.7960596,-4.1764884,-41.086025,-31.77428,-23.936975,-30.620018,-34.83232,-34.559177,-36.086796,-34.695652,-34.48987,-39.709724,83.76662381642862
1993-147964-0007_1.flac,1951.3297,153.51877,3995.7312,3842.2124,11.265701,9.905316824471958,female,young,-255.25247,51.05831,-2.7694988,40.82411,-13.410013,-7.5715094,-4.551424,-12.464304,-1.3068721,-3.8678637,-8.048591,-8.870552,-5.82147,-42.62016,-28.499636,-21.562757,-31.084461,-33.28301,-33.911564,-36.89808,-36.7711,-37.199974,-40.687428,86.62271549963877
1993-147964-0008_1.flac,1906.884,153.69398,3995.503,3841.8088,12.692889,10.653409090909092,female,young,-257.4211,42.107014,4.855502,37.91277,-7.48921,-11.213337,-9.242658,-14.627165,-4.3644667,-3.5122793,-8.302156,-5.116444,-2.871908,-40.20257,-27.458702,-17.58544,-27.143988,-30.264807,-26.800154,-30.854506,-34.23379,-33.80451,-38.22539,88.17276059204644
1993-147964-0009_1.flac,1893.3226,152.54233,3995.8887,3843.3464,15.721549,10.813823857302117,female,young,-246.72197,44.02772,5.163957,34.286797,-9.587901,-9.368883,-5.433176,-15.955349,-2.2947516,-2.6597314,-9.841252,-5.4782844,-2.5841928,-42.374054,-29.197947,-20.486084,-30.684053,-33.130356,-30.196543,-33.915237,-35.081738,-37.657753,-40.082916,82.26697314028979
1993-147964-0010_1.flac,1979.1637,152.35143,3995.7751,3843.4238,28.759335,9.336250911743251,female,young,-270.79166,39.719322,4.4971433,35.27845,-8.064545,-7.0062065,-2.9093535,-11.364655,-3.8665533,-2.9932804,-8.486126,-4.0782824,-4.324521,-42.00006,-30.22241,-21.56625,-32.20698,-35.034286,-32.17179,-35.863293,-37.988846,-38.87064,-41.123127,86.00170342424562
1993-147965-0000_1.flac,1843.1649,156.03627,3995.85,3839.8137,5.662767,10.068649885583524,female,young,-311.76974,58.43006,4.0447464,42.848118,-13.72258,2.0355034,-4.177049,-1.6096458,-3.4166198,-3.630374,-1.2402272,-6.09721,-2.8538253,-40.173466,-31.373232,-28.117807,-35.761383,-37.347263,-39.139236,-40.747368,-42.913578,-43.903618,-44.16183,85.95148248667061
1993-147965-0001_1.flac,1672.5,158.35191,3984.6384,3826.2866,5.298757,8.56610800744879,female,young,-322.30792,71.093,1.0926344,41.437897,-8.263112,-1.5202,2.230101,-6.881585,-2.730492,-8.396746,-3.2234213,-5.19275,-6.5476046,-39.824566,-30.02095,-23.48187,-34.847626,-34.387005,-35.452168,-44.105213,-41.791046,-42.577168,-46.89041,80.09694250455593
1993-147965-0002_1.flac,1927.4783,153.5221,3992.5781,3839.0562,15.17553,9.722222222222223,female,young,-298.98972,54.932106,7.9826183,38.653492,-2.7882128,-4.268157,-0.7740859,-6.988922,-2.6290433,-3.0895128,-7.0655813,-4.3193345,-4.571782,-41.375294,-34.004158,-26.023943,-34.46304,-38.529675,-36.434566,-41.358234,-43.48399,-45.552586,-46.266006,86.79408925403543
1993-147965-0003_1.flac,1782.7412,155.21501,3995.9275,3840.7124,12.022366,8.94915254237288,female,young,-318.74115,54.872448,13.873076,30.795328,-3.8918834,-1.9650438,-1.183383,-4.771696,-1.7498692,-3.882417,-5.2929606,-5.771717,-5.7288446,-45.468296,-38.086628,-29.27,-37.76039,-44.317497,-40.86722,-44.405926,-48.955555,-49.006393,-48.265423,83.83900018097185
1993-147965-0004_1.flac,1388.6511,154.17163,3993.2827,3839.111,7.7888327,8.23327615780446,female,young,-310.19077,63.41971,4.4528503,29.369549,-8.152179,-3.1637588,5.415044,-5.4132347,5.0804734,-1.6868031,-3.0784202,-7.822117,-3.8369515,-42.703773,-33.62623,-27.588636,-37.074013,-45.253853,-42.208603,-45.50244,-45.133774,-44.892982,-46.38639,89.60924481001655
1993-147965-0005_1.flac,1709.9268,154.48206,3995.877,3841.395,15.967754,9.006928406466512,female,young,-309.7345,66.31122,2.918067,36.546055,-7.088855,-6.555552,1.4739677,-5.2480702,-0.011658278,-2.603575,-6.897696,-6.178952,-4.3155565,-43.828773,-36.651073,-29.082243,-36.46118,-43.08858,-41.617973,-43.597843,-45.472054,-47.42638,-47.32537,86.92357141630113
1993-147965-0006_1.flac,1916.0203,152.75664,3993.5217,3840.7651,12.546459,8.946772366930917,female,young,-307.15305,57.22542,5.8930445,36.909863,-6.61557,-6.0666347,3.1309524,-1.4745245,1.8010678,-3.7376533,-7.753537,-6.356082,-7.163736,-42.0629,-33.954674,-28.150911,-35.981323,-41.37452,-40.827705,-43.74173,-44.81736,-45.476498,-46.053925,81.66086569612571
1993-147965-0007_1.flac,1861.845,153.36815,3994.3145,3840.9463,13.664637,8.3223249669749,female,young,-318.29135,50.846928,9.140344,38.59463,-6.1315975,-4.018795,-1.1005286,-4.9740267,-0.16131811,-4.3473883,-6.60786,-5.8650994,-3.2918057,-45.62964,-42.45497,-32.58482,-36.13184,-46.818756,-43.934685,-45.17436,-50.447697,-50.44834,-50.06428,88.01905347099212
1993-147965-0008_1.flac,1757.3029,152.7522,3994.9739,3842.2217,7.404441,8.0,female,matured,-340.7409,65.7324,2.5141566,35.608204,-1.8957597,-1.9638153,3.7258096,-5.8233304,3.0147598,0.23648924,-7.1182437,-3.494881,-2.9335473,-39.55663,-31.408953,-27.543139,-37.099228,-40.481552,-39.779877,-44.43258,-42.29872,-44.45499,-47.169514,80.04262847389172
1993-147966-0000_1.flac,1473.8453,152.89278,3993.0598,3840.167,18.871677,9.968567579703638,female,young,-268.4138,68.39417,6.186978,27.864616,-4.8394,-1.2679566,1.1455544,-6.5979657,-1.7224766,-1.8819352,-5.9685354,-4.9135804,-5.136737,-39.00548,-29.276749,-22.666258,-34.845943,-35.948074,-33.855007,-40.557137,-39.144375,-40.493458,-43.072075,85.20159103449939
1993-147966-0001_1.flac,1598.5128,152.52025,3995.837,3843.3167,20.872166,10.187027457222444,female,young,-271.72522,67.663315,6.802786,34.876,-3.4258788,-0.022659652,1.9198456,-3.0145738,1.6602578,-5.253308,-4.003713,-4.3937726,-6.375144,-37.38899,-27.25747,-20.930023,-33.54748,-35.31931,-34.164948,-42.338936,-38.51325,-39.719902,-44.187023,88.3893791899374
1993-147966-0002_1.flac,1315.3754,155.84332,3991.7595,3835.9163,9.140427,9.08004778972521,female,young,-262.85406,61.153713,7.9035907,30.478508,-3.5093288,0.2602751,2.8542318,-8.408217,0.42235985,-1.9431045,-4.298204,-4.316114,-5.511378,-37.80904,-26.211277,-22.287266,-34.72903,-34.731773,-34.499268,-40.434322,-39.001278,-40.95167,-42.35817,84.0326987399234
1993-147966-0003_1.flac,1676.5289,153.46446,3990.559,3837.0947,4.662562,8.86319845857418,female,young,-274.47522,61.184822,-2.6884165,33.170063,-2.5377896,1.8310294,2.5207329,-5.63517,8.110494,1.3826263,-2.1349044,-3.909144,-6.235023,-34.963005,-30.72401,-24.01515,-30.52916,-40.24492,-39.168777,-39.86807,-38.06003,-39.21672,-41.33164,84.6556245420559
1993-147966-0004_1.flac,1515.0043,152.60689,3988.5076,3835.9006,7.3068085,8.838643371017472,female,young,-285.57776,65.16847,2.944036,40.58094,-3.0095577,-3.82801,2.5433106,-4.450705,0.94155097,-0.5063997,-5.5744815,-6.45409,-2.7133534,-35.994186,-29.888496,-23.35377,-31.872913,-37.07546,-36.23522,-38.936356,-39.447796,-42.541084,-41.513573,87.68682349196173
1993-147966-0005_1.flac,1619.3516,153.15494,3984.1519,3830.9968,6.9376903,9.865470852017935,female,young,-263.40167,54.30871,9.001893,39.722237,-6.7173114,-0.62006664,6.595135,-6.826008,-0.5352976,-2.67771,-4.797117,-7.0640054,-4.8300924,-35.51273,-22.611448,-18.029411,-32.900944,-31.923975,-29.747421,-40.31585,-37.924614,-37.84675,-42.774437,88.05803368722485
1993-147966-0006_1.flac,1994.5907,152.88057,3994.047,3841.1665,8.327099,11.246200607902736,female,young,-240.46283,52.858925,-3.7936,51.275383,-8.265004,-9.273314,-2.53425,-11.276997,0.2848754,-6.278683,-4.5011663,-5.084626,-4.4390407,-34.87752,-28.162851,-18.086481,-24.755781,-30.331669,-31.442766,-31.517082,-29.792168,-37.752556,-40.712868,84.3431069767793
2035-147960-0000_1.flac,1616.6027,154.1332,3995.9138,3841.7805,14.047361,9.645232815964524,female,young,-283.08328,82.69467,-26.465683,15.290853,-23.345839,-4.0459766,-21.369099,-11.031932,-6.132463,-7.2204514,-7.6795864,-0.37872913,-2.8582196,-44.444366,-40.634342,-34.823658,-31.577007,-34.873703,-34.24832,-32.89684,-35.101845,-38.156013,-40.194363,84.77214982430107
2035-147960-0001_1.flac,1646.0852,153.71263,3994.707,3840.9944,3.5044956,8.9171974522293,female,young,-315.5947,79.23366,-23.52912,26.709177,-21.228481,-2.126892,-19.385263,-8.421118,-5.697918,-6.3520823,-2.990302,0.71433175,-0.07993317,-36.66263,-33.2899,-30.06555,-26.47596,-31.154102,-33.440563,-28.108795,-29.324423,-34.850433,-37.8216,80.44840277938793
2035-147960-0002_1.flac,1508.516,154.11398,3994.5898,3840.4758,11.963749,9.389140271493211,female,young,-292.62137,82.8783,-25.676313,12.5995865,-18.067055,-4.86564,-17.489122,-13.367301,-6.0674458,-6.1450486,-3.7960906,1.6500387,-0.5656524,-44.040253,-40.87491,-34.332897,-31.892818,-37.84871,-36.153942,-30.556192,-33.699337,-39.641068,-41.32694,83.81571243325477
2035-147960-0003_1.flac,1357.3384,152.45828,3986.1497,3833.6914,7.1666384,9.589041095890412,female,matured,-307.31067,91.90542,-32.19521,19.33044,-20.653568,-2.9090474,-19.087242,-9.514225,-5.866565,-9.787975,-3.8435078,0.07251293,-0.99197054,-40.494568,-37.00574,-30.214912,-27.757637,-34.169315,-32.915134,-28.254042,-31.307344,-35.1197,-38.490543,79.47183431364854
2035-147960-0004_1.flac,1441.6194,154.97855,3991.658,3836.6794,6.1700206,8.633093525179856,female,matured,-294.35867,86.68677,-26.478764,15.968491,-21.258734,-5.362648,-17.372566,-9.191428,-6.5591006,-6.538455,-4.2409954,-1.3603338,-0.7190411,-44.08882,-39.72416,-33.985584,-32.661385,-37.17043,-38.896015,-32.726265,-33.442593,-38.98968,-43.159584,80.4016562416344
2035-147960-0005_1.flac,1415.493,153.6411,3989.5112,3835.87,9.853161,9.26347760060744,female,matured,-290.4698,92.336395,-27.012394,12.1156435,-20.078825,-3.7588768,-20.218351,-10.21196,-7.310912,-3.563257,-2.035541,-0.7599302,0.47767764,-44.765972,-39.98608,-31.391853,-35.189533,-41.52722,-32.94509,-29.956005,-35.091743,-38.982418,-39.821125,74.27371871177726
2035-147960-0006_1.flac,1599.9851,153.7749,3993.935,3840.1602,5.2570987,8.446455505279035,female,young,-282.541,77.35991,-33.88027,3.8001218,-20.98573,-1.0873975,-15.20463,-8.522989,-8.036304,-3.2953067,-0.4436119,1.817637,-1.9569198,-44.5239,-42.218044,-43.687374,-32.582325,-35.38758,-44.41546,-35.700737,-33.09442,-36.995388,-41.95922,82.72407807121846
2035-147960-0007_1.flac,1590.5383,154.64838,3990.5144,3835.866,4.5552616,8.913043478260871,female,young,-331.05762,83.27402,-20.19149,19.532696,-16.634405,4.357908,-14.787109,-10.383849,-7.925634,-7.9379177,-4.3508816,0.39479965,-3.589157,-39.909702,-36.477783,-31.96902,-28.284601,-34.9365,-37.814102,-33.088524,-34.54946,-39.859436,-43.990128,84.40085352837308
2035-147960-0008_1.flac,1523.2025,156.22134,3995.5671,3839.3457,7.237113,9.822866344605474,female,matured,-315.76456,82.70516,-20.254732,16.06561,-21.051743,-2.2515469,-14.817723,-8.955808,-8.34932,-6.518879,-4.480435,-4.064683,-0.50743496,-45.751522,-40.293037,-29.31897,-31.104887,-39.842037,-34.237213,-30.767984,-34.786144,-41.007202,-40.931747,86.52293012084483
2035-147960-0009_1.flac,1263.9535,153.11462,3989.0312,3835.9165,3.3260262,7.714285714285714,male,matured,-342.9766,85.32004,-16.880245,7.5684805,-13.877174,0.29034114,-14.085198,-8.462272,-3.6349018,-5.9826694,-1.6627531,-0.73088425,3.8125052,-48.63959,-44.25949,-39.385498,-38.574146,-43.85781,-43.27837,-37.24766,-38.74426,-45.107376,-48.903698,79.22769133324549
2035-147960-0010_1.flac,1457.9125,154.60112,3994.238,3839.637,13.79286,9.9113197704747,female,matured,-293.72208,90.209404,-20.857815,15.535332,-20.717503,-1.4975543,-19.190834,-10.284679,-8.990954,-7.2587614,-2.4219592,-3.4269707,-0.6677959,-44.66429,-40.428345,-30.399551,-31.522198,-39.20267,-33.853333,-30.63335,-36.112865,-40.61355,-40.944023,77.73398183927083
2035-147960-0011_1.flac,1356.5056,159.981,3995.514,3835.533,6.64365,8.67579908675799,female,young,-298.2687,88.193756,-29.9687,13.809078,-23.665806,3.190308,-15.1778555,-7.7224345,-7.865182,-5.455492,-6.4227715,-2.234343,-4.4442506,-39.066208,-35.016296,-28.917128,-27.643742,-33.987877,-30.906475,-29.55117,-33.567375,-34.20988,-34.799297,80.21508812227098
2035-147960-0012_1.flac,1549.8727,156.06285,3994.2024,3838.1396,7.2153397,9.165687426556993,female,young,-285.3271,81.5708,-26.39586,16.193136,-25.239027,-0.875826,-16.039526,-8.703461,-7.935675,-3.6825292,-3.2804573,-1.2248393,-2.4689426,-43.030914,-39.030155,-33.146046,-31.285307,-37.622562,-34.567997,-31.552353,-35.615265,-37.00476,-36.87708,83.84565777730442
2035-147960-0013_1.flac,1547.4697,156.71107,3992.385,3835.6738,4.003203,8.971962616822431,female,matured,-304.64722,83.42172,-24.339867,6.8342814,-10.44264,3.866476,-15.228991,-10.236923,-5.5217547,-3.6582835,-3.2885737,-0.70327866,-2.1320782,-42.813755,-40.16249,-34.928463,-32.55838,-39.995148,-39.127964,-33.30247,-37.505047,-41.980145,-41.03039,79.72657244734839
2035-147960-0014_1.flac,1403.382,155.34355,3993.451,3838.1074,6.731327,8.510519169664478,female,matured,-306.76443,89.272385,-24.643599,20.603317,-19.607788,-1.6855018,-18.730347,-12.294821,-8.599161,-9.620487,-6.3265767,-1.4374303,0.7024969,-42.78113,-39.502327,-31.02276,-27.509674,-36.45064,-36.67672,-29.600931,-33.681835,-40.489697,-42.855713,77.38958112799034
2035-147960-0015_1.flac,1651.1198,154.19833,3993.1895,3838.9912,2.512692,9.615384615384617,female,young,-284.95325,93.45608,-15.260481,11.27415,-22.44072,9.057609,-9.209496,-6.7844667,-5.29821,-5.4514937,-4.341696,2.4192152,-6.6027894,-41.3528,-38.795845,-35.303513,-32.729504,-37.699665,-40.975136,-36.05426,-37.18472,-39.825356,-41.17047,83.56267759128892
2035-147960-0016_1.flac,1469.7561,152.41689,3995.1375,3842.7205,10.007444,10.010214504596528,female,matured,-270.5324,89.35077,-23.694693,21.459858,-27.399925,-3.9534502,-14.65105,-8.7252655,-10.37433,-8.794855,-4.43453,-4.0778275,-3.4749408,-42.992447,-38.711826,-28.012804,-26.902624,-36.652733,-35.319435,-29.581718,-32.234695,-37.478752,-40.06284,79.82836841492099
2035-147961-0000_1.flac,1546.6715,152.75696,3995.6755,3842.9185,15.747547,8.42733908427339,female,young,-339.87772,82.9303,-17.156164,13.970945,-20.8402,-8.659929,-19.044493,-9.314967,-10.346282,-7.5303187,-4.045835,0.08385139,-2.7657747,-51.73772,-46.31177,-31.890314,-32.221237,-40.584923,-35.687984,-32.264584,-37.089108,-40.088722,-41.678497,82.87469388594029
2035-147961-0001_1.flac,1607.4504,153.80376,3996.008,3842.2043,5.358859,9.513023782559456,female,matured,-321.20935,78.24786,-27.009968,23.45482,-17.10347,-12.420545,-22.982893,-5.2097225,-7.0641804,-9.463957,-5.7765713,3.6485672,-4.0999494,-52.218784,-48.627514,-33.222572,-33.200424,-43.294086,-36.283634,-31.81596,-37.226986,-42.403492,-41.45676,83.7604166322623
2035-147961-0002_1.flac,1741.4009,153.43625,3995.6843,3842.248,9.045088,9.292351679771263,female,young,-302.69598,71.22315,-19.793222,18.126179,-24.781647,-7.3655667,-15.774466,-8.822264,-8.317915,-2.7215447,-4.717826,0.29233226,-3.0697176,-48.508007,-45.76402,-29.704088,-30.77482,-41.32965,-36.955723,-29.579782,-33.260777,-40.018665,-39.927868,84.65072019270505
2035-147961-0003_1.flac,1385.5602,152.91293,3994.4575,3841.5447,1.9254851,6.679035250463822,male,young,-381.88724,85.56356,-17.86672,6.310763,-15.814891,3.314059,-16.321705,-4.573882,-4.6965137,-3.5471127,-2.9869936,1.9886638,-1.6728383,-47.804363,-43.491856,-34.489334,-37.016376,-41.811058,-37.239346,-34.64485,-37.492588,-42.37092,-43.017597,77.66332407214142
2035-147961-0004_1.flac,1550.897,155.41957,3995.117,3839.6973,8.259176,9.72338642078793,female,matured,-303.02725,92.191216,-30.613224,4.403499,-28.456367,-6.742221,-23.643988,-8.274485,-9.250363,-5.8016143,-4.8566785,-2.096101,-4.464322,-49.124252,-43.494404,-26.582584,-27.379234,-36.20681,-30.158768,-25.407745,-28.982067,-32.946968,-33.571857,80.97470589047262
2035-147961-0005_1.flac,1700.0944,152.37813,3995.93,3843.5518,12.825069,8.81104033970276,female,young,-317.92966,84.12769,-21.245865,14.089079,-18.289062,-3.3296797,-20.423819,-9.475548,-11.121718,-5.247582,-4.0008435,-1.6953903,-2.8769705,-51.25204,-47.43308,-31.359104,-32.74455,-42.857296,-35.103268,-32.037186,-39.1352,-41.824413,-41.55444,83.97202471303878
2035-147961-0006_1.flac,1574.7123,153.88057,3995.6284,3841.7478,3.22048,9.30232558139535,female,young,-316.60333,78.87829,-31.081976,15.83987,-29.004475,-5.0091605,-21.388443,-3.2252996,-5.084335,-6.463025,-9.054926,4.6011853,-6.802276,-44.428127,-37.24309,-25.508478,-28.04172,-31.317028,-29.312983,-28.316347,-27.990423,-28.057375,-34.149113,87.32548694955193
2035-147961-0007_1.flac,1472.4009,152.95453,3994.0793,3841.1248,2.6754498,8.387096774193548,female,young,-365.0979,76.78056,-13.535037,9.220806,-7.157772,-2.7178307,-21.78722,-6.203351,-9.063919,-2.6189225,-0.67559785,1.1070305,0.41692892,-46.29173,-43.92802,-31.176744,-32.479095,-40.721397,-35.427574,-29.612803,-35.006664,-41.010525,-42.192783,83.9109748093235
2035-147961-0008_1.flac,1510.4025,153.56557,3987.881,3834.3154,4.0328894,8.705882352941176,female,young,-326.3041,71.1499,-11.611838,7.349111,-21.43871,-6.046303,-19.151033,-10.189332,-10.061909,-2.5377054,-7.162439,-2.7643468,-3.1319535,-48.356487,-42.966694,-26.599066,-28.780556,-38.42116,-29.170229,-27.536716,-34.68137,-35.900723,-35.437065,77.09782429073509
2035-147961-0009_1.flac,1912.345,152.48763,3995.2915,3842.804,2.1487236,8.347826086956522,female,young,-331.69583,52.024685,-15.494576,26.00517,-22.957884,-11.963709,-15.461474,-7.806201,-9.007993,-4.1313787,-4.9052596,5.151702,-1.3812604,-46.52444,-42.253693,-31.381538,-32.3842,-37.6789,-32.292973,-28.822283,-33.738163,-38.045116,-39.353848,84.57965385817059
2035-147961-0010_1.flac,1705.0837,153.22232,3993.188,3839.9656,3.7440288,9.965635738831615,female,young,-315.52917,80.500046,-17.949644,17.716013,-14.377088,2.239727,-17.521858,-16.001509,-13.819647,-7.0921907,-7.1992536,-5.2895117,-0.8323453,-45.89336,-41.389435,-24.367702,-23.714731,-35.016518,-32.765034,-28.153923,-33.452408,-38.37934,-42.11904,81.54751072527976
2035-147961-0011_1.flac,1397.8347,153.57988,3995.5476,3841.9678,6.70339,8.041958041958042,female,matured,-317.661,93.7745,-28.650253,4.0021524,-22.528725,-6.695374,-18.363232,-6.1393995,-6.9544964,-6.348341,-2.7049375,0.20136857,-0.33991212,-48.22712,-43.910046,-31.865519,-33.655796,-38.289722,-33.000988,-29.426794,-32.597565,-36.52617,-38.000813,79.85474904289542
2035-147961-0012_1.flac,1500.8444,153.79213,3992.2048,3838.4126,3.5477993,7.95031055900621,female,young,-353.61227,88.37495,-21.820192,15.840293,-21.558088,-7.1418734,-14.226312,-6.6570625,-8.432757,-6.0801167,-4.256745,0.34710482,1.3093508,-49.4078,-48.84098,-35.37491,-32.204044,-40.787014,-39.084755,-32.105892,-35.6348,-42.996346,-44.353844,77.40316787771629
